position_0based	n_pairs	observed_fraction_recent	neutral_mean_fraction_recent	neutral_median_fraction_recent	neutral_ci95_lower	neutral_ci95_upper	neutral_exceedances	n_neutral_replicates	p_upper	q_bh
0.0	2000	0.006459743995	0.00656599814164	0.00664113872	0.004232773762875	0.009610837371899997	53	100	0.5346534653465347	0.6979810252565726
10000.0	2000	0.01413338455	0.015106665124769998	0.01471611003	0.010116706822	0.023246646516249997	59	100	0.594059405940594	0.739800007398
20000.0	2000	0.01522185496	0.0168727539318	0.016674218045	0.01174603551575	0.026095351806249986	62	100	0.6237623762376238	0.760685824680029
30000.0	2000	0.01570528884	0.01767241790521	0.017523385345	0.0120487249285	0.025744300687749997	65	100	0.6534653465346535	0.7788621531998253
40000.0	2000	0.01525879446	0.018367805415400004	0.018108490455	0.0131104068005	0.027779120640249986	78	100	0.7821782178217822	0.8681223283260624
50000.0	2000	0.01557943999	0.0191643017404	0.018729495785	0.012566565952499999	0.029420254458999987	84	100	0.8415841584158416	0.9068794810515534
60000.0	2000	0.01817910136	0.0194261869599	0.018422226780000002	0.0128455020045	0.02895363359274999	55	100	0.5544554455445545	0.7145044401347352
70000.0	2000	0.02160293009	0.019629216071599998	0.0186001	0.01325406756275	0.030949091721749995	28	100	0.2871287128712871	0.5028523868148637
80000.0	2000	0.0229132791	0.0199466194674	0.01885265267	0.013390334716000001	0.031104694058749997	19	100	0.19801980198019803	0.42402527190620565
90000.0	2000	0.02347853355	0.0203775869767	0.019286760285	0.01391052286225	0.0365624680997499	14	100	0.1485148514851485	0.3658001268107106
100000.0	2000	0.02015444172	0.0204975305417	0.01942312851	0.014192454422499999	0.03785606324224998	47	100	0.4752475247524752	0.6501334127940838
110000.0	2000	0.01884220751	0.021207380850570008	0.019982823005	0.0127722185975	0.03562902157849999	62	100	0.6237623762376238	0.760685824680029
120000.0	2000	0.01799243839	0.02140561464895	0.02023538751	0.01359898318025	0.038779341257499995	69	100	0.693069306930693	0.8096604052928658
130000.0	2000	0.02051828722	0.021789198643699992	0.02097847986	0.01439195777475	0.03449851037874999	54	100	0.5445544554455446	0.7044688944961767
140000.0	2000	0.02262003737	0.022121507723799998	0.02113060428	0.0153958263925	0.033461649620499995	39	100	0.39603960396039606	0.5875958515732879
150000.0	2000	0.02206153517	0.022472133794399992	0.020974355155	0.014318393177	0.03664750625274999	43	100	0.43564356435643564	0.6232382894941855
160000.0	2000	0.0204692011	0.022625375387200008	0.02124335716	0.01550871682225	0.036493967345	59	100	0.594059405940594	0.739800007398
170000.0	2000	0.01831507627	0.022121513563599995	0.02174800895	0.0153103588945	0.03246385254475	81	100	0.8118811881188119	0.8863331748021964
180000.0	2000	0.01836868031	0.0220067292364	0.021228139925	0.01508520153425	0.031631902860749996	81	100	0.8118811881188119	0.8863331748021964
190000.0	2000	0.01881205723	0.0221616145926	0.021374089904999997	0.0156687400945	0.03240596646199999	75	100	0.7524752475247525	0.8483373703773985
200000.0	2000	0.02056004544	0.022513202980999996	0.021580389645	0.01573485387225	0.03352060322825	61	100	0.6138613861386139	0.7550570555210503
210000.0	2000	0.02076337533	0.0222793035752	0.021343585235	0.0152180263075	0.03246180485474997	56	100	0.5643564356435643	0.7207617313455482
220000.0	2000	0.01857296737	0.0218002316801	0.021465190925000002	0.01487367919775	0.03232886592174998	77	100	0.7722772277227723	0.8609556607834696
230000.0	2000	0.01858774758	0.02187593321869001	0.021060308125000003	0.0154073539695	0.031329160344499986	78	100	0.7821782178217822	0.8681223283260624
240000.0	2000	0.02087200837	0.021917218336199994	0.021591044939999998	0.0150775136775	0.030085132440749996	56	100	0.5643564356435643	0.7207617313455482
250000.0	2000	0.02673344583	0.021786468692220003	0.021486923079999998	0.014723038445	0.031428998330499995	10	100	0.10891089108910891	0.31206559051320604
260000.0	2000	0.02602418105	0.0215575219947	0.020673421475000002	0.0148080309805	0.03417781587449999	17	100	0.1782178217821782	0.404122044857547
270000.0	2000	0.02289471343	0.021895874965700002	0.0209609581	0.0152358447705	0.03549522304274999	31	100	0.31683168316831684	0.528052805280528
280000.0	2000	0.02040377781	0.022057460655799995	0.02120376703	0.014426125784999999	0.03461252124099999	55	100	0.5544554455445545	0.7145044401347352
290000.0	2000	0.01705149537	0.022080064704799996	0.021534469485	0.0146937654915	0.03172823374674999	88	100	0.8811881188118812	0.9324741998009325
300000.0	2000	0.0172153191	0.0219002700239	0.02136155008	0.01473247293575	0.031167389079499997	88	100	0.8811881188118812	0.9324741998009325
310000.0	2000	0.01927656375	0.022245676415000002	0.021853937125	0.014927903946	0.032602534474749985	72	100	0.7227722772277227	0.8232030492343083
